ticker	t	n_	n	p_	p	n_buy	n_sell	n_dvdnd	n_cmpns	n_delta	n_hld	cst_buy	cst_sell	prc_b	prc_s	v_dividend	prft_cmpns	prft_delta	prft_hld	prft_dvdnd	fee	profit	value
~cash	2020-10-05 17:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-05 18:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-05 19:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-05 20:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-06 07:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-06 08:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-06 09:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-06 10:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-06 11:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-06 12:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-06 13:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-06 14:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-06 15:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-06 16:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-06 17:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-06 18:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-06 19:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-06 20:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-07 07:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-07 08:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-07 09:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-07 10:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-07 11:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-07 12:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-07 13:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-07 14:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-07 15:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-07 16:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-07 17:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-07 18:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-07 19:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-07 20:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-08 07:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-08 08:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-08 09:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-08 10:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-08 11:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-08 12:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-08 13:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-08 14:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-08 15:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-08 16:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-08 17:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-08 18:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-08 19:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-08 20:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-09 07:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-09 08:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-09 09:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-09 10:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-09 11:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-09 12:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-09 13:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-09 14:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-09 15:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-09 16:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-09 17:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-09 18:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-09 19:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-09 20:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-12 07:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-12 08:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-12 09:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-12 10:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-12 11:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-12 12:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-12 13:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-12 14:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-12 15:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-12 16:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-12 17:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-12 18:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-12 19:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-12 20:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-13 07:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-13 08:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-13 09:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-13 10:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-13 11:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-13 12:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-13 13:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-13 14:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-13 15:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-13 16:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-13 17:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-13 18:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-13 19:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-13 20:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-14 07:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-14 08:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-14 09:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-14 10:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-14 11:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-14 12:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-14 13:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-14 14:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-14 15:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-14 16:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-14 17:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-14 18:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-14 19:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-14 20:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-15 07:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-15 08:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-15 09:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-15 10:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-15 11:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-15 12:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-15 13:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-15 14:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-15 15:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-15 16:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-15 17:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-15 18:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-15 19:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-15 20:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-16 07:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-16 08:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-16 09:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-16 10:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-16 11:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-16 12:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-16 13:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-16 14:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-16 15:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-16 16:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-16 17:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-16 18:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-16 19:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-16 20:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-19 07:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-19 08:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-19 09:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-19 10:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-19 11:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-19 12:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-19 13:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-19 14:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-19 15:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-19 16:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-19 17:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-19 18:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-19 19:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-19 20:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-20 07:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-20 08:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-20 09:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-20 10:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-20 11:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-20 12:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-20 13:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-20 14:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-20 15:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-20 16:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-20 17:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-20 18:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-20 19:00	600000	600000	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	600000
~cash	2020-10-20 20:00	600000	583111.309875	1	1	0	0	0	0	0	600000	0	0			0	0	0	0	0	0.0	0.0	583111.309875
~cash	2020-10-21 07:00	583111.309875	583111.309875	1	1	0	0	0	0	0	583111.309875	0	0			0	0	0	0.0	0	0.0	0.0	583111.309875
~cash	2020-10-21 08:00	583111.309875	583111.309875	1	1	0	0	0	0	0	583111.309875	0	0			0	0	0	0.0	0	0.0	0.0	583111.309875
~cash	2020-10-21 09:00	583111.309875	583111.309875	1	1	0	0	0	0	0	583111.309875	0	0			0	0	0	0.0	0	0.0	0.0	583111.309875
~cash	2020-10-21 10:00	583111.309875	506002.77487500006	1	1	0	0	0	0	0	583111.309875	0	0			0	0	0	0.0	0	0.0	0.0	506002.77487500006
~cash	2020-10-21 11:00	506002.77487500006	506002.77487500006	1	1	0	0	0	0	0	506002.77487500006	0	0			0	0	0	0.0	0	0.0	0.0	506002.77487500006
~cash	2020-10-21 12:00	506002.77487500006	506002.77487500006	1	1	0	0	0	0	0	506002.77487500006	0	0			0	0	0	0.0	0	0.0	0.0	506002.77487500006
~cash	2020-10-21 13:00	506002.77487500006	506002.77487500006	1	1	0	0	0	0	0	506002.77487500006	0	0			0	0	0	0.0	0	0.0	0.0	506002.77487500006
~cash	2020-10-21 14:00	506002.77487500006	506002.77487500006	1	1	0	0	0	0	0	506002.77487500006	0	0			0	0	0	0.0	0	0.0	0.0	506002.77487500006
~cash	2020-10-21 15:00	506002.77487500006	506002.77487500006	1	1	0	0	0	0	0	506002.77487500006	0	0			0	0	0	0.0	0	0.0	0.0	506002.77487500006
~cash	2020-10-21 16:00	506002.77487500006	506002.77487500006	1	1	0	0	0	0	0	506002.77487500006	0	0			0	0	0	0.0	0	0.0	0.0	506002.77487500006
~cash	2020-10-21 17:00	506002.77487500006	506002.77487500006	1	1	0	0	0	0	0	506002.77487500006	0	0			0	0	0	0.0	0	0.0	0.0	506002.77487500006
~cash	2020-10-21 18:00	506002.77487500006	496887.22187625006	1	1	0	0	0	0	0	506002.77487500006	0	0			0	0	0	0.0	0	0.0	0.0	496887.22187625006
~cash	2020-10-21 19:00	496887.22187625006	496887.22187625006	1	1	0	0	0	0	0	496887.22187625006	0	0			0	0	0	0.0	0	0.0	0.0	496887.22187625006
~cash	2020-10-21 20:00	496887.22187625006	496887.22187625006	1	1	0	0	0	0	0	496887.22187625006	0	0			0	0	0	0.0	0	0.0	0.0	496887.22187625006
~cash	2020-10-22 07:00	496887.22187625006	496887.22187625006	1	1	0	0	0	0	0	496887.22187625006	0	0			0	0	0	0.0	0	0.0	0.0	496887.22187625006
~cash	2020-10-22 08:00	496887.22187625006	496887.22187625006	1	1	0	0	0	0	0	496887.22187625006	0	0			0	0	0	0.0	0	0.0	0.0	496887.22187625006
